!Username	ElementId	Amount	Difference
stej123	4614158	300	NULL
stej123	4616581	250	NULL
stej123	4656783	250	NULL
stej123	6003331	50	NULL
stej123	6009656	100	NULL
stej123	6044702	750	NULL
stej123	6047885	500	NULL
stej123	6055309	200	NULL
stej123	6058221	200	NULL
stej123	6058257	100	NULL
stej123	6062574	100	NULL
stej123	606428	50	NULL
stej123	6075208	200	NULL
stej123	6075617	100	NULL
stigge72	242328	100	NULL
stigge72	4121969	100	NULL
stigge72	4129872	100	NULL
stigge72	4210700	100	NULL
stigge72	4211088	100	NULL
stigge72	4247145	50	NULL
stigge72	4249891	100	NULL
stigge72	4255413	100	NULL
stigge72	4255624	100	NULL
stigge72	4264569	50	NULL
stigge72	4504375	200	NULL
stigge72	4515374	50	NULL
stigge72	4519946	50	NULL
stigge72	4536521	50	NULL
stigge72	4536998	50	NULL
stigge72	4546705	300	NULL
stigge72	4558952	100	NULL
stigge72	4570877	200	NULL
stigge72	4594292	50	NULL
stigge72	4613823	100	NULL
stigge72	4614158	200	NULL
stigge72	4616845	100	NULL
stigge72	4620068	50	NULL
stigge72	6000311	100	NULL
stigge72	6003331	50	NULL
stigge72	6009656	100	NULL
stigge72	6014648	200	NULL
stigge72	6020157	50	NULL
stigge72	6023209	50	NULL
stigge72	6024692	50	NULL
stigge72	6036424	50	NULL
stigge72	6044702	300	NULL
stigge72	6046943	200	NULL
stigge72	6047885	300	NULL
stigge72	6055309	50	NULL
stigge72	6058093	50	NULL
stigge72	6058221	200	NULL
stigge72	6058257	100	NULL
stigge72	606428	50	NULL
stigge72	6073231	100	NULL
stigge72	6075617	100	NULL
stigge72	6084571	50	NULL
Storm_666	4211055	600	NULL
Storm_666	4211413	600	NULL
Storm_666	4211414	200	NULL
Storm_666	4521947	500	NULL
Storm_666	4521948	200	NULL
Storm_666	4536521	200	NULL
Storm_666	4536998	200	NULL
Storm_666	4616578	200	NULL
Storm_666	4616581	400	NULL
Storm_666	4616845	100	NULL
Storm_666	4656783	400	NULL
Storm_666	6000311	700	NULL
Storm_666	6009656	100	NULL
Storm_666	6055309	450	NULL
Storm_666	6058093	100	NULL
Storm_666	6075617	500	NULL
Storm_666	6103001	200	NULL
supermario	4211194	50	NULL
supermario	4211388	100	NULL
supermario	4211398	200	NULL
supermario	4249891	100	NULL
supermario	4264569	100	NULL
supermario	4515374	100	NULL
supermario	4521947	100	NULL
supermario	4521948	100	NULL
supermario	4570877	200	NULL
supermario	4614158	200	NULL
supermario	4616581	100	NULL
supermario	4620068	50	NULL
supermario	4623429	200	NULL
supermario	4656783	100	NULL
supermario	6000311	100	NULL
supermario	6009656	100	NULL
supermario	6021997	200	NULL
supermario	6024692	50	NULL
supermario	6040310	50	NULL
supermario	6055309	150	NULL
supermario	6055509	200	NULL
supermario	6058093	50	NULL
supermario	6062574	100	NULL
supermario	6073231	100	NULL
supermario	6075208	200	NULL
supermario	6075617	300	NULL
supermario	6078605	200	NULL
supermario	6084571	50	NULL
supermario	6103001	200	NULL
SuperV	242328	100	NULL
SuperV	300801	50	NULL
SuperV	4129872	100	NULL
SuperV	4210997	50	NULL
SuperV	4211065	50	NULL
SuperV	4211085	100	NULL
SuperV	4211088	100	NULL
SuperV	4211288	200	NULL
SuperV	4211413	200	NULL
SuperV	4211414	200	NULL
SuperV	4518653	50	NULL
SuperV	4519946	50	NULL
SuperV	4529685	200	NULL
SuperV	4536521	50	NULL
SuperV	4536998	50	NULL
SuperV	4613823	200	NULL
SuperV	4616578	200	NULL
SuperV	4616845	100	NULL
SuperV	6006524	50	NULL
SuperV	6046943	200	NULL
SuperV	6047501	200	NULL
SuperV	6055145	50	NULL
SuperV	6058221	200	NULL
SuperV	6058257	200	NULL
SuperV	6074312	100	NULL
svartkrut	242328	300	NULL
svartkrut	306901	200	NULL
svartkrut	4114026	300	NULL
svartkrut	4125253	300	NULL
svartkrut	4129872	300	NULL
svartkrut	4211055	400	NULL
svartkrut	4211194	50	NULL
svartkrut	4211288	200	NULL
svartkrut	4211388	200	NULL
svartkrut	4211398	200	NULL
svartkrut	4211413	400	NULL
svartkrut	4211414	300	NULL
svartkrut	4249891	100	NULL
svartkrut	4255413	100	NULL
svartkrut	4264569	150	NULL
svartkrut	4528604	200	NULL
svartkrut	4536521	100	NULL
svartkrut	4536998	100	NULL
svartkrut	4546705	200	NULL
svartkrut	4558952	200	NULL
svartkrut	4614158	200	NULL
svartkrut	4616578	200	NULL
svartkrut	4616845	100	NULL
svartkrut	4623429	200	NULL
svartkrut	4656783	200	NULL
svartkrut	6000311	300	NULL
svartkrut	6009656	100	NULL
svartkrut	6021997	200	NULL
svartkrut	6023209	50	NULL
svartkrut	6055309	200	NULL
svartkrut	6062574	100	NULL
svartkrut	606428	50	NULL
svartkrut	6084571	50	NULL
SWEBRICK	6023209	1000	NULL
swemezza	242328	300	NULL
swemezza	4114026	300	NULL
swemezza	4125253	300	NULL
swemezza	4211194	200	NULL
swemezza	4211288	200	NULL
swemezza	4519946	50	NULL
swemezza	4521947	100	NULL
swemezza	4521948	100	NULL
swemezza	4529685	200	NULL
swemezza	4536998	50	NULL
swemezza	4546705	300	NULL
swemezza	4570877	200	NULL
swemezza	4613823	200	NULL
swemezza	4614158	200	NULL
swemezza	4616578	200	NULL
swemezza	4616581	100	NULL
swemezza	4623429	200	NULL
swemezza	4656783	200	NULL
swemezza	6002843	50	NULL
swemezza	6002847	50	NULL
swemezza	6006524	50	NULL
swemezza	6009656	100	NULL
swemezza	6036424	50	NULL
swemezza	6046943	200	NULL
swemezza	6055309	200	NULL
swemezza	6055509	200	NULL
swemezza	6058093	50	NULL
swemezza	6058221	200	NULL
swemezza	6058257	200	NULL
swemezza	6062574	200	NULL
swemezza	6071229	200	NULL
swemezza	6075208	200	NULL
swemezza	6075617	400	NULL
swemezza	6078605	200	NULL
swemezza	6081975	100	NULL
swemezza	6103001	100	NULL
swestar	242328	100	NULL
swestar	4211063	900	NULL
swestar	4211288	200	NULL
swestar	4211398	1000	NULL
swestar	4211414	400	NULL
swestar	4269651	6	NULL
swestar	4518653	50	NULL
swestar	4528604	200	NULL
swestar	4529685	600	NULL
swestar	4570877	400	NULL
swestar	4613823	200	NULL
swestar	4614158	200	NULL
swestar	4616578	200	NULL
swestar	4616845	100	NULL
swestar	4623429	200	NULL
swestar	4640844	200	NULL
swestar	4656783	300	NULL
swestar	6002843	50	NULL
swestar	6002847	50	NULL
swestar	6003331	50	NULL
swestar	6009656	100	NULL
swestar	6021997	200	NULL
swestar	6024692	50	NULL
swestar	6040310	50	NULL
swestar	6044702	300	NULL
swestar	6046943	200	NULL
swestar	6055509	200	NULL
swestar	6058221	200	NULL
swestar	6071229	200	NULL
swestar	6075208	200	NULL
swestar	6075617	300	NULL
swestar	6081975	100	NULL
tac-sat	300801	50	NULL
tac-sat	4125253	300	NULL
tac-sat	4210997	50	NULL
tac-sat	4211055	200	NULL
tac-sat	4211194	200	NULL
tac-sat	4211413	400	NULL
tac-sat	4211414	200	NULL
tac-sat	4269651	2	NULL
tac-sat	4519946	50	NULL
tac-sat	4529685	300	NULL
tac-sat	4536521	400	NULL
tac-sat	4536998	150	NULL
tac-sat	4656783	500	NULL
tac-sat	6000311	500	NULL
tac-sat	6006524	50	NULL
tac-sat	6014648	200	NULL
tac-sat	6055145	50	NULL
tac-sat	6055309	250	NULL
tac-sat	6062574	200	NULL
tac-sat	6074312	50	NULL
tac-sat	6075617	200	NULL
tac-sat	6084571	100	NULL
tac-sat	6103001	400	NULL
tarmvred	242328	100	NULL
tarmvred	4125253	300	NULL
tarmvred	4210700	100	NULL
tarmvred	4211063	200	NULL
tarmvred	4211194	100	NULL
tarmvred	4211288	250	NULL
tarmvred	4211398	200	NULL
tarmvred	4249891	100	NULL
tarmvred	4255413	100	NULL
tarmvred	4264569	150	NULL
tarmvred	4515374	50	NULL
tarmvred	4521947	200	NULL
tarmvred	4521948	100	NULL
tarmvred	4528604	200	NULL
tarmvred	4529685	200	NULL
tarmvred	4546705	200	NULL
tarmvred	4570877	200	NULL
tarmvred	4614158	200	NULL
tarmvred	4616578	200	NULL
tarmvred	4616581	100	NULL
tarmvred	4620068	50	NULL
tarmvred	4623429	200	NULL
tarmvred	4656783	100	NULL
tarmvred	6002843	50	NULL
tarmvred	6002847	50	NULL
tarmvred	6006524	50	NULL
tarmvred	6009656	100	NULL
tarmvred	6020157	50	NULL
tarmvred	6021997	200	NULL
tarmvred	6023209	100	NULL
tarmvred	6036424	50	NULL
tarmvred	6044702	300	NULL
tarmvred	6047501	200	NULL
tarmvred	6047885	300	NULL
tarmvred	6058221	200	NULL
tarmvred	6075208	200	NULL
tarmvred	6075617	100	NULL
tarmvred	6078605	200	NULL
teabox	4129872	100	NULL
teabox	4210997	50	NULL
teabox	4211065	50	NULL
teabox	4211085	50	NULL
teabox	4211288	200	NULL
teabox	4247145	50	NULL
teabox	4269651	4	NULL
teabox	4616578	200	NULL
teabox	6023209	50	NULL
technic	4210700	100	NULL
technic	4269651	5	NULL
technic	4518653	50	NULL
technic	4620068	100	NULL
technic	6014648	400	NULL
technic	6023209	350	NULL
technic	6036424	100	NULL
technic	6044702	800	NULL
technic	6047885	400	NULL
technic	606428	50	NULL
technic	6073231	100	NULL
tellblom	4114026	300	NULL
tellblom	4125253	300	NULL
tellblom	4211055	600	NULL
tellblom	4249891	200	NULL
tellblom	4255413	100	NULL
tellblom	4264569	400	NULL
tellblom	4269651	4	NULL
tellblom	4529685	300	NULL
tellblom	4536521	50	NULL
tellblom	4536998	50	NULL
tellblom	4614158	200	NULL
tellblom	4616581	100	NULL
tellblom	4616845	100	NULL
tellblom	4623429	200	NULL
tellblom	4640844	250	NULL
tellblom	4656783	400	NULL
tellblom	6006524	100	NULL
tellblom	6021997	200	NULL
tellblom	6023209	150	NULL
tellblom	6044702	400	NULL
tellblom	6047501	200	NULL
tellblom	6055309	200	NULL
tellblom	6071229	200	NULL
TieFighter	4211055	200	NULL
TieFighter	4211357	200	NULL
TieFighter	4211388	400	NULL
TieFighter	4211398	200	NULL
TieFighter	4211413	800	NULL
TieFighter	4211414	500	NULL
TieFighter	4255624	100	NULL
TieFighter	4504375	200	NULL
TieFighter	4515374	50	NULL
TieFighter	4518653	100	NULL
TieFighter	4521947	100	NULL
TieFighter	4521948	200	NULL
TieFighter	4616578	200	NULL
TieFighter	4616581	300	NULL
TieFighter	4640844	200	NULL
TieFighter	4656783	200	NULL
TieFighter	6003331	50	NULL
TieFighter	6009656	100	NULL
TieFighter	6024692	50	NULL
TieFighter	6040310	100	NULL
TieFighter	6044702	300	NULL
TieFighter	6047885	300	NULL
TieFighter	6055309	50	NULL
TieFighter	6055509	200	NULL
TieFighter	6071229	200	NULL
TieFighter	6075617	300	NULL
TieFighter	6078605	200	NULL
TieFighter	6081975	100	NULL
torso	4211063	200	NULL
torso	4211065	100	NULL
torso	4211088	400	NULL
torso	4211194	200	NULL
torso	4211288	400	NULL
torso	4211388	400	NULL
torso	4211398	400	NULL
torso	4211413	400	NULL
torso	4211414	400	NULL
torso	4269651	8	NULL
torso	4515374	200	NULL
torso	4540386	200	NULL
torso	4640844	200	NULL
torso	6023209	200	NULL
torso	6036424	100	NULL
torso	6040310	100	NULL
torso	6044702	350	NULL
torso	6047885	300	NULL
torso	6062574	100	NULL
torso	6071229	200	NULL
torso	6073231	200	NULL
torso	6075208	200	NULL
torso	6081975	200	NULL
TorstenHorsten	300801	100	NULL
TorstenHorsten	4249891	500	NULL
TorstenHorsten	4255413	200	NULL
TorstenHorsten	4264569	200	NULL
TorstenHorsten	4269651	10	NULL
TorstenHorsten	4521947	100	NULL
TorstenHorsten	4521948	200	NULL
TorstenHorsten	4536521	100	NULL
TorstenHorsten	4536998	100	NULL
TorstenHorsten	4616578	200	NULL
TorstenHorsten	4616581	300	NULL
TorstenHorsten	4620068	50	NULL
TorstenHorsten	4656783	200	NULL
TorstenHorsten	6009656	100	NULL
TorstenHorsten	6014648	200	NULL
TorstenHorsten	6023209	100	NULL
TorstenHorsten	6036424	100	NULL
TorstenHorsten	6044702	300	NULL
TorstenHorsten	6047885	300	NULL
TorstenHorsten	6055309	100	NULL
TorstenHorsten	6058093	50	NULL
TorstenHorsten	6073231	100	NULL
TorstenHorsten	6075617	100	NULL
TorstenHorsten	6084571	50	NULL
TorstenHorsten	6103001	300	NULL
TrickBrick	4210997	100	NULL
TrickBrick	4211055	1600	NULL
TrickBrick	4211085	200	NULL
TrickBrick	4211388	400	NULL
TrickBrick	4211398	200	NULL
TrickBrick	4211413	2000	NULL
TrickBrick	4211414	1000	NULL
TrickBrick	4269651	10	NULL
TrickBrick	4518653	100	NULL
TrickBrick	4540386	200	NULL
TrickBrick	4558952	300	NULL
TrickBrick	4640844	200	NULL
TrickBrick	6000311	1000	NULL
TrickBrick	6071229	200	NULL
TrickBrick	6081975	100	NULL
Vibora	4255624	250	NULL
Vibora	4504375	400	NULL
Vibora	4594292	100	NULL
Vibora	4620068	50	NULL
Vibora	6002843	100	NULL
Vibora	6002847	100	NULL
Vibora	6014648	200	NULL
Vibora	6023209	200	NULL
Vibora	6036424	500	NULL
Vibora	6040310	100	NULL
Vibora	6044702	300	NULL
Vibora	6047885	300	NULL
Vibora	6055509	400	NULL
Vibora	6062574	250	NULL
Vibora	6073231	200	NULL
Vibora	6075208	400	NULL
Vibora	6078605	400	NULL
wineyard	4114026	300	NULL
wineyard	4121969	100	NULL
wineyard	4210700	100	NULL
wineyard	4211055	200	NULL
wineyard	4211063	300	NULL
wineyard	4211194	50	NULL
wineyard	4211288	200	NULL
wineyard	4211398	400	NULL
wineyard	4211413	200	NULL
wineyard	4211414	400	NULL
wineyard	4249891	100	NULL
wineyard	4255624	100	NULL
wineyard	4264569	50	NULL
wineyard	4269651	4	NULL
wineyard	4504375	200	NULL
wineyard	4515374	100	NULL
wineyard	4519946	50	NULL
wineyard	4521947	50	NULL
wineyard	4521948	100	NULL
wineyard	4528604	200	NULL
wineyard	4546705	200	NULL
wineyard	4558952	100	NULL
wineyard	4570877	200	NULL
wineyard	4614158	200	NULL
wineyard	4616578	200	NULL
wineyard	4616581	100	NULL
wineyard	4623429	200	NULL
wineyard	4640844	200	NULL
wineyard	4656783	100	NULL
wineyard	6000311	100	NULL
wineyard	6002843	50	NULL
wineyard	6002847	50	NULL
wineyard	6009656	100	NULL
wineyard	6021997	200	NULL
wineyard	6024692	100	NULL
wineyard	6044702	300	NULL
wineyard	6046943	200	NULL
wineyard	6055309	100	NULL
wineyard	6055509	200	NULL
wineyard	6058093	100	NULL
wineyard	6058221	200	NULL
wineyard	6062574	200	NULL
wineyard	6074312	50	NULL
wineyard	6075208	200	NULL
wineyard	6075617	100	NULL
wineyard	6084571	100	NULL
wineyard	6103001	100	NULL
wuntin	4129872	200	NULL
wuntin	4211085	100	NULL
wuntin	4249891	200	NULL
wuntin	4255413	100	NULL
wuntin	4264569	200	NULL
wuntin	4521947	200	NULL
wuntin	4528604	200	NULL
wuntin	4540386	200	NULL
wuntin	4558952	100	NULL
wuntin	4613823	400	NULL
wuntin	4616578	200	NULL
wuntin	6002843	50	NULL
wuntin	6002847	50	NULL
wuntin	6009656	100	NULL
wuntin	6014648	200	NULL
wuntin	6023209	100	NULL
wuntin	6036424	50	NULL
wuntin	6040310	100	NULL
wuntin	6044702	400	NULL
wuntin	6055509	200	NULL
wuntin	6062574	200	NULL
wuntin	6075208	400	NULL
wuntin	6075617	200	NULL
zingoalla	242328	100	NULL
zingoalla	4125253	300	NULL
zingoalla	4129872	200	NULL
zingoalla	4210700	100	NULL
zingoalla	4211063	350	NULL
zingoalla	4211288	200	NULL
zingoalla	4211398	400	NULL
zingoalla	4249891	600	NULL
zingoalla	4255413	200	NULL
zingoalla	4528604	200	NULL
zingoalla	4558952	100	NULL
zingoalla	4570877	400	NULL
zingoalla	4613823	200	NULL
zingoalla	4614158	250	NULL
zingoalla	4623429	200	NULL
zingoalla	4656783	400	NULL
zingoalla	6000311	400	NULL
zingoalla	6020157	50	NULL
zingoalla	6021997	400	NULL
zingoalla	6055309	200	NULL
zingoalla	6058221	400	NULL
zingoalla	606428	100	NULL
zingoalla	6103001	300	NULL
Zynx	242328	100	NULL
Zynx	300801	100	NULL
Zynx	306901	200	NULL
Zynx	4114026	300	NULL
Zynx	4121969	100	NULL
Zynx	4125253	300	NULL
Zynx	4129872	100	NULL
Zynx	4210997	50	NULL
Zynx	4211055	250	NULL
Zynx	4211065	50	NULL
Zynx	4211088	200	NULL
Zynx	4211194	50	NULL
Zynx	4211288	200	NULL
Zynx	4211388	150	NULL
Zynx	4211413	200	NULL
Zynx	4211414	250	NULL
Zynx	4249891	100	NULL
Zynx	4255413	100	NULL
Zynx	4255624	100	NULL
Zynx	4264569	50	NULL
Zynx	4504375	200	NULL
Zynx	4515374	50	NULL
Zynx	4519946	50	NULL
Zynx	4521947	50	NULL
Zynx	4521948	100	NULL
Zynx	4536521	50	NULL
Zynx	4536998	50	NULL
Zynx	4546705	200	NULL
Zynx	4558952	100	NULL
Zynx	4594292	50	NULL
Zynx	4613823	100	NULL
Zynx	4616578	200	NULL
Zynx	4616581	100	NULL
Zynx	4656783	100	NULL
Zynx	6000311	100	NULL
Zynx	6003331	50	NULL
Zynx	6006524	50	NULL
Zynx	6021997	250	NULL
Zynx	6024692	50	NULL
Zynx	6046943	200	NULL
Zynx	6055145	50	NULL
Zynx	6055309	50	NULL
Zynx	6055509	200	NULL
Zynx	6058093	50	NULL
Zynx	6058257	100	NULL
Zynx	606428	50	NULL
Zynx	6075617	100	NULL
